,Age,Gender,Daily_Usage_Hours,Sleep_Hours,Academic_Performance,Social_Interactions,Exercise_Hours,Anxiety_Level,Depression_Level,Self_Esteem,Screen_Time_Before_Bed,Phone_Checks_Per_Day,Apps_Used_Daily,Time_on_Social_Media,Time_on_Gaming,Time_on_Education,Phone_Usage_Purpose,Family_Communication,Weekend_Usage_Hours,Addiction_Level
4442,45,Other,5.4,7.5,94,7,0.5,3,10,2,0.3,57,13,1.7,1.0,1.2,Gaming,2,4.6,8.1
4443,48,Male,7.0,5.7,90,10,0.4,8,10,7,1.2,117,7,5.0,0.1,2.2,Social Media,6,2.8,10.0
4444,51,Other,7.3,4.9,58,2,0.7,10,4,7,0.6,42,17,3.4,2.1,0.6,Gaming,1,4.7,10.0
4445,72,Other,7.4,6.2,69,8,0.7,9,6,3,1.6,75,14,3.1,0.3,0.8,Education,2,9.4,10.0
4446,96,Male,4.5,8.6,57,4,0.0,2,9,7,0.9,109,12,4.3,1.9,0.8,Other,6,5.5,10.0
4447,65,Female,2.6,6.5,51,3,0.9,4,8,2,1.4,28,15,2.8,1.7,1.8,Browsing,3,9.7,7.4
4448,68,Female,5.9,4.4,73,5,0.2,10,1,6,1.0,94,10,3.4,1.1,0.9,Browsing,4,8.9,10.0
4449,58,Male,3.3,5.5,70,5,0.1,3,9,3,1.0,123,19,3.5,0.2,1.5,Gaming,2,6.8,10.0
4450,57,Male,6.3,4.9,55,5,0.2,1,1,6,1.1,128,15,1.8,2.0,0.6,Browsing,5,3.8,10.0
4451,6,Female,5.0,8.6,81,9,0.8,9,9,2,0.1,97,11,1.8,1.4,0.4,Other,10,4.7,8.0
4452,46,Male,0.3,6.5,90,4,1.4,5,9,9,0.0,81,15,1.8,2.5,1.3,Other,4,5.0,6.0
4453,74,Female,7.4,4.9,75,7,1.0,5,7,5,0.9,141,6,2.5,3.1,0.4,Gaming,9,5.0,10.0
4454,22,Female,4.1,9.2,77,10,0.8,3,1,6,0.9,22,17,2.6,1.0,1.9,Gaming,2,1.0,6.9
4455,45,Male,5.8,8.5,67,4,2.1,5,9,1,0.6,73,14,3.1,2.4,1.1,Browsing,1,2.8,10.0
4456,11,Other,6.7,5.6,83,10,1.3,10,4,7,1.4,107,7,2.4,1.3,0.8,Browsing,3,7.9,10.0
4457,16,Female,8.1,7.8,72,8,0.0,5,1,3,0.0,37,17,2.0,2.4,1.4,Other,10,8.1,10.0
4458,83,Female,1.6,4.4,50,6,0.1,7,5,1,1.2,65,14,1.8,1.8,1.8,Social Media,9,3.8,7.1
4459,36,Other,4.5,10.0,65,5,1.8,5,5,4,0.6,38,15,2.8,1.4,0.8,Browsing,5,10.1,7.5
4460,34,Male,6.3,8.1,79,5,0.9,4,10,6,0.8,95,17,2.4,1.7,0.2,Social Media,3,5.8,10.0
4461,82,Female,8.2,6.5,74,6,0.4,2,4,6,1.1,20,15,4.6,0.2,0.3,Other,6,10.0,10.0
4462,85,Other,3.9,3.3,64,5,1.4,2,9,5,1.4,86,16,2.3,2.0,0.9,Other,4,7.4,10.0
4463,62,Male,5.4,5.7,57,0,1.1,4,8,4,0.8,94,12,4.1,2.3,0.7,Other,2,8.5,10.0
4464,17,Female,7.2,6.5,80,0,0.0,8,4,4,1.4,121,6,1.9,1.6,0.7,Other,5,9.5,10.0
4465,13,Female,2.2,6.6,61,3,0.0,7,6,5,0.0,104,12,2.9,0.3,1.6,Gaming,3,10.1,6.6
4466,56,Other,4.9,6.4,81,1,0.4,10,4,10,0.9,77,15,3.2,2.0,1.3,Browsing,2,4.7,10.0
4467,56,Other,3.5,4.6,52,6,3.0,9,3,4,1.6,96,8,3.3,1.3,0.0,Browsing,9,9.2,9.3
4468,53,Female,7.1,3.0,87,8,1.6,7,1,3,1.4,79,12,3.1,1.6,0.6,Browsing,3,5.7,10.0
4469,95,Other,6.0,5.3,93,5,2.3,2,10,8,1.7,61,9,3.4,1.1,1.8,Browsing,2,6.6,10.0
4470,50,Other,4.3,4.5,51,2,1.2,6,7,7,1.2,40,17,1.3,1.7,1.8,Browsing,7,5.2,9.2
4471,15,Other,4.9,3.4,68,7,1.1,1,10,7,0.9,86,20,1.0,0.0,0.7,Browsing,8,5.8,9.9
4472,33,Female,5.3,7.8,71,1,1.8,7,5,2,1.1,37,19,3.0,1.6,1.1,Gaming,10,6.5,10.0
4473,75,Other,6.4,6.5,90,6,0.4,7,2,3,1.5,54,14,1.3,1.7,1.9,Education,2,3.9,10.0
4474,78,Female,6.5,8.7,96,0,1.1,9,4,1,1.2,24,7,1.2,0.2,1.9,Browsing,3,5.5,5.4
4475,43,Other,7.9,6.4,84,1,1.8,5,6,2,1.5,42,11,0.2,1.2,1.5,Gaming,2,6.1,9.1
4476,54,Other,3.7,5.7,50,3,1.3,3,8,1,0.8,104,10,3.0,1.7,1.2,Social Media,9,4.8,9.6
4477,95,Other,4.9,6.6,56,9,1.8,2,7,5,1.0,53,7,2.0,0.0,0.5,Education,2,7.3,6.1
4478,6,Male,3.0,6.8,62,9,1.3,2,1,1,1.6,44,18,5.0,1.5,1.1,Education,4,6.3,10.0
4479,14,Female,0.0,8.5,74,1,1.2,9,10,5,1.4,146,11,3.2,1.8,0.7,Education,3,7.9,5.9
4480,79,Female,2.7,5.6,58,9,1.4,4,5,9,1.0,144,6,2.8,1.9,0.8,Education,10,4.9,8.7
4481,15,Other,7.0,7.5,77,8,1.8,2,6,5,1.4,129,11,2.9,1.4,0.5,Education,7,7.3,10.0
4482,90,Other,5.5,8.4,89,8,2.0,6,6,2,1.6,89,19,2.9,2.6,1.4,Browsing,7,5.7,10.0
4483,86,Female,7.3,3.7,52,0,0.5,2,9,5,1.3,66,6,3.0,3.1,0.0,Browsing,2,5.5,10.0
4484,27,Other,5.3,7.0,60,6,2.1,1,10,9,2.0,58,8,3.2,2.8,0.1,Other,6,9.3,10.0
4485,3,Other,5.7,4.5,90,6,1.3,8,2,4,1.3,61,12,2.2,0.7,0.9,Browsing,6,4.2,10.0
4486,13,Male,3.2,6.4,58,0,0.9,1,1,3,0.6,87,5,0.7,3.2,0.0,Gaming,2,5.0,6.6
4487,69,Male,3.9,8.0,76,4,3.4,9,10,3,0.9,63,9,2.4,0.1,1.5,Other,6,8.0,5.5
4488,55,Other,6.9,7.2,98,4,0.9,4,5,3,0.9,63,10,2.1,1.4,0.9,Browsing,4,3.3,10.0
4489,31,Other,4.5,8.2,98,0,0.4,4,7,7,1.2,91,19,3.5,2.0,1.2,Education,1,5.0,10.0
4490,26,Other,3.9,7.1,52,7,0.9,3,4,7,0.7,65,8,2.0,2.5,0.9,Gaming,2,8.1,7.8
4491,62,Female,7.0,4.2,58,10,1.2,9,5,10,2.0,60,5,3.1,2.0,1.4,Other,7,7.1,10.0
4492,54,Other,2.7,8.7,64,2,1.5,7,1,6,1.1,146,17,2.8,2.7,0.0,Education,4,8.1,10.0
4493,9,Other,4.1,6.7,61,6,0.3,1,6,9,1.1,99,8,2.7,1.7,0.3,Education,1,2.1,8.7
4494,79,Other,5.7,8.8,85,1,1.6,8,3,7,0.8,26,5,0.3,0.6,0.9,Other,5,9.1,3.7
4495,85,Other,3.6,8.0,65,0,1.3,10,10,5,1.2,105,17,1.7,2.0,2.2,Education,9,6.5,8.8
4496,6,Female,2.5,8.1,75,8,0.0,4,2,2,0.8,34,7,4.3,4.0,0.0,Education,4,8.4,8.8
4497,40,Other,3.2,8.6,89,3,2.1,9,7,9,0.9,99,14,3.6,1.1,1.3,Other,1,6.5,8.4
4498,36,Female,5.2,8.2,56,0,1.9,9,10,6,0.0,144,15,1.7,1.0,1.2,Gaming,7,9.0,9.7
4499,89,Male,2.6,7.5,83,10,1.4,10,9,7,0.5,24,5,2.5,1.1,0.5,Education,2,6.5,3.9
4500,73,Other,5.4,7.0,73,2,0.5,3,3,10,0.8,113,13,3.3,0.5,2.4,Social Media,1,9.9,10.0
4501,96,Other,1.9,7.3,97,8,1.0,4,5,8,0.8,139,17,1.7,1.9,1.5,Gaming,3,4.1,8.0
4502,28,Female,2.4,6.1,98,10,0.0,8,7,10,0.9,128,8,3.4,0.3,1.4,Browsing,4,3.0,7.2
4503,66,Male,5.4,6.0,98,2,0.4,9,8,6,1.2,25,9,3.8,1.8,1.1,Browsing,2,4.3,10.0
4504,21,Other,6.6,5.9,91,4,1.2,8,10,3,1.9,110,18,2.3,0.9,1.4,Social Media,9,5.2,10.0
4505,89,Male,5.6,9.0,63,5,1.2,7,9,6,1.2,68,10,2.7,2.9,2.2,Social Media,1,5.7,10.0
4506,100,Female,6.3,6.3,72,1,0.0,7,8,8,0.8,38,9,2.9,0.8,0.7,Browsing,7,4.8,9.4
4507,25,Male,7.2,6.4,62,6,1.2,2,9,2,1.1,108,6,2.6,1.5,0.5,Browsing,10,7.5,10.0
4508,9,Male,3.2,3.1,90,1,0.8,8,6,7,1.2,76,8,3.9,2.6,0.5,Other,5,2.5,10.0
4509,50,Male,0.0,6.9,88,4,0.1,8,6,7,0.8,107,12,3.9,2.8,0.7,Social Media,4,7.6,7.8
4510,16,Male,6.0,8.5,67,9,0.9,4,7,8,1.0,144,16,2.0,2.0,1.5,Gaming,2,4.2,10.0
4511,39,Female,5.5,5.8,54,8,0.8,4,7,1,1.3,54,13,1.5,1.7,1.0,Browsing,4,4.0,9.5
4512,77,Male,8.9,7.0,90,0,0.6,4,9,3,1.0,110,10,3.4,0.8,1.2,Browsing,2,5.8,10.0
4513,35,Female,5.0,6.0,90,8,1.7,10,7,1,0.3,29,7,2.4,0.8,2.1,Social Media,1,7.7,7.2
4514,56,Male,4.1,6.9,92,5,0.8,1,2,6,1.8,39,13,1.5,3.2,1.4,Gaming,3,5.5,8.7
4515,94,Female,0.9,5.8,92,8,1.2,8,1,1,1.5,119,14,2.6,1.9,0.0,Education,7,8.3,7.7
4516,99,Other,3.7,7.4,54,7,0.2,8,7,7,0.5,21,19,3.0,0.7,0.3,Education,4,6.1,7.9
4517,36,Female,5.1,5.0,82,5,1.9,7,1,3,0.9,63,18,1.9,2.4,0.4,Education,10,7.1,10.0
4518,50,Other,4.6,3.0,72,2,0.0,8,4,7,1.5,43,10,4.9,2.2,1.0,Browsing,9,6.0,10.0
4519,26,Male,3.0,6.3,92,6,1.2,5,1,10,0.7,113,11,1.9,0.7,1.1,Gaming,5,9.2,6.9
4520,93,Female,5.1,7.1,71,4,1.4,6,9,10,1.6,146,9,1.6,3.3,0.5,Browsing,3,3.0,10.0
4521,72,Female,5.5,3.1,90,6,0.9,8,3,4,1.7,57,12,2.0,0.5,1.1,Social Media,6,2.5,10.0
4522,80,Male,3.5,5.5,62,3,1.2,10,10,2,0.5,47,17,1.9,0.5,0.4,Education,2,7.1,7.5
4523,69,Female,6.1,7.5,88,9,1.6,9,8,3,0.0,66,20,3.5,1.6,1.7,Browsing,10,7.6,10.0
4524,8,Female,7.1,6.4,64,9,0.1,5,5,10,1.3,54,15,1.9,1.8,0.8,Gaming,2,4.8,10.0
4525,79,Other,7.7,6.5,64,7,0.1,3,10,7,0.2,76,5,2.4,0.3,1.3,Social Media,5,4.5,9.7
4526,21,Female,4.7,8.3,91,3,2.2,7,6,6,1.3,134,18,0.8,0.7,0.8,Gaming,3,7.3,8.3
4527,99,Female,3.7,6.2,77,2,2.2,8,8,8,1.1,94,14,1.4,0.5,1.3,Other,7,4.7,7.2
4528,88,Female,2.5,5.6,67,0,2.0,1,8,1,0.5,113,11,3.0,2.2,2.6,Browsing,3,7.8,9.4
4529,32,Female,1.6,6.4,55,10,0.5,8,9,10,0.3,92,16,3.4,1.7,1.5,Education,2,3.5,8.5
4530,60,Other,6.2,10.0,74,0,1.8,4,2,4,0.5,134,18,0.8,1.6,0.6,Social Media,10,7.4,9.9
4531,8,Other,2.6,6.7,82,1,1.9,4,2,2,2.4,98,14,1.5,0.0,0.4,Social Media,3,7.2,5.5
4532,7,Female,4.9,5.4,89,5,0.2,5,9,9,0.6,67,9,3.9,0.9,1.4,Browsing,8,7.3,10.0
4533,21,Female,5.6,6.3,95,2,0.6,4,1,2,1.1,52,17,0.7,0.5,0.4,Education,4,7.9,8.1
4534,38,Female,6.2,7.3,98,8,1.5,5,9,5,0.9,36,7,2.8,3.0,1.7,Gaming,5,9.3,10.0
4535,67,Female,0.9,5.5,63,3,0.9,4,9,6,0.8,134,10,1.5,1.8,0.4,Browsing,5,6.5,6.1
4536,10,Male,0.0,7.1,85,3,0.0,8,4,10,0.7,99,15,1.9,1.7,0.8,Browsing,4,5.3,5.0
4537,18,Male,2.4,5.2,86,4,0.8,4,6,3,0.8,96,13,2.1,3.7,0.5,Education,5,11.2,10.0
4538,19,Male,3.1,7.7,80,8,0.6,3,4,5,1.7,127,5,5.0,0.9,1.3,Browsing,5,5.3,8.7
4539,22,Other,3.3,4.7,68,5,1.3,3,7,9,1.8,90,5,2.7,2.0,0.4,Social Media,6,8.5,8.5
4540,8,Male,6.0,6.5,85,3,1.1,5,4,2,2.0,61,6,3.8,1.7,1.6,Other,7,2.3,10.0
4541,8,Male,5.2,8.6,87,0,1.1,6,10,1,0.2,80,12,1.2,1.4,1.7,Social Media,10,4.6,7.5
4542,69,Male,5.8,6.4,69,3,0.8,8,7,7,0.0,22,8,5.0,1.5,1.2,Education,5,9.1,10.0
4543,47,Male,3.8,4.2,95,2,0.0,2,8,2,1.1,24,5,3.5,1.5,0.3,Education,5,8.8,8.2
4544,97,Female,7.4,4.3,77,0,0.0,1,1,1,1.0,133,20,1.8,0.1,0.1,Gaming,10,9.3,10.0
4545,30,Male,5.6,7.0,55,3,0.4,7,1,8,1.1,24,8,1.3,0.9,0.8,Other,7,3.5,6.4
4546,94,Other,3.8,4.7,84,1,3.3,8,5,7,0.7,56,11,2.5,1.0,0.4,Other,4,7.2,8.3
4547,71,Female,2.4,3.9,84,1,0.0,10,5,6,0.8,106,5,2.5,2.6,1.8,Browsing,7,8.8,8.7
4548,75,Female,9.1,6.4,71,3,0.0,4,4,3,0.1,22,14,2.8,1.8,1.7,Gaming,6,4.4,10.0
4549,98,Other,10.3,7.1,98,1,0.0,1,10,1,0.2,70,16,1.6,2.9,1.1,Gaming,3,7.4,10.0
4550,20,Male,7.5,4.5,90,1,1.8,8,7,3,1.4,66,19,1.1,0.0,0.6,Education,8,7.3,10.0
4551,48,Other,5.0,7.6,61,4,1.3,4,10,5,1.5,89,9,2.0,4.0,0.4,Social Media,5,6.9,10.0
4552,62,Female,5.3,5.4,86,8,0.1,1,8,9,0.7,60,5,2.6,1.9,1.1,Social Media,1,7.7,9.3
4553,17,Female,3.5,7.9,66,10,0.0,4,4,7,1.2,50,15,3.0,1.5,0.6,Browsing,8,2.4,8.0
4554,47,Female,3.9,6.1,84,6,1.8,9,2,9,1.1,87,20,2.5,2.5,0.7,Other,9,2.4,10.0
4555,31,Male,9.3,6.1,93,6,1.4,7,10,8,1.3,66,17,3.6,2.5,1.7,Social Media,9,4.9,10.0
4556,33,Other,2.1,8.9,53,1,1.7,5,3,3,0.5,22,8,2.3,0.6,0.0,Other,6,3.5,2.6
4557,64,Male,0.3,4.5,54,3,3.4,6,1,5,1.1,47,18,2.5,2.4,1.3,Browsing,9,3.3,7.5
4558,72,Other,2.5,7.0,72,5,1.1,7,2,3,1.8,85,16,2.6,3.2,0.8,Education,6,5.0,9.7
4559,89,Female,4.2,5.0,82,2,1.0,7,1,8,0.6,72,9,3.3,1.7,1.4,Other,1,3.2,9.9
4560,9,Male,4.3,5.1,81,7,0.0,9,2,10,1.2,80,11,3.1,1.4,0.0,Gaming,2,6.3,10.0
4561,55,Female,7.7,4.3,53,5,0.6,10,10,5,0.4,85,9,2.9,2.1,1.4,Social Media,4,5.1,10.0
4562,26,Male,1.7,5.8,94,7,1.8,4,2,9,1.4,97,14,2.6,0.6,1.1,Browsing,7,8.1,6.7
4563,87,Male,5.5,6.2,50,9,1.7,7,8,3,1.1,49,12,1.0,1.6,0.0,Social Media,2,11.2,8.4
4564,75,Other,5.5,9.0,73,9,0.0,10,7,5,1.1,148,13,1.9,2.1,1.5,Education,8,7.1,10.0
4565,88,Male,6.6,8.5,89,3,1.5,5,7,2,0.2,128,9,1.7,4.0,1.1,Other,9,7.3,10.0
4566,46,Female,5.3,3.0,79,4,2.1,1,3,7,0.9,74,14,3.8,2.1,1.1,Other,3,3.4,10.0
4567,25,Male,2.5,4.4,51,7,1.1,9,10,6,1.3,78,11,2.5,1.9,1.9,Browsing,9,4.3,8.5
4568,64,Female,5.4,7.1,100,7,1.9,2,4,9,1.3,139,20,3.4,1.9,0.9,Other,5,8.9,10.0
4569,14,Male,4.4,3.6,92,7,1.5,9,9,1,1.1,41,13,2.7,3.0,0.7,Social Media,4,10.4,10.0
4570,23,Female,2.8,3.0,58,9,0.0,10,7,6,0.5,35,12,1.8,2.1,0.3,Gaming,9,6.6,8.3
4571,85,Other,3.6,6.2,72,7,2.1,4,10,1,0.2,64,8,2.4,0.0,0.4,Other,4,5.8,5.8
4572,18,Female,7.0,5.9,52,5,1.6,1,4,2,0.5,66,18,2.7,2.0,0.6,Social Media,3,4.1,10.0
4573,51,Female,4.4,6.4,53,7,0.4,2,5,2,0.8,92,8,3.6,2.4,1.8,Gaming,4,6.3,10.0
4574,63,Female,3.3,5.1,97,7,1.0,8,7,4,0.3,123,17,1.4,2.2,0.5,Education,1,7.4,10.0
4575,49,Female,1.7,6.9,59,7,1.0,6,8,10,1.9,149,6,2.2,3.2,1.7,Browsing,7,8.3,7.8
4576,30,Female,4.4,6.9,84,0,1.3,2,9,7,1.1,148,10,3.0,1.5,0.5,Other,10,5.6,10.0
4577,97,Other,6.6,7.3,66,8,0.0,8,5,1,1.8,71,18,2.2,1.3,0.0,Other,7,5.9,10.0
4578,86,Female,4.9,9.0,96,3,0.0,1,5,10,1.4,114,19,2.1,2.7,1.1,Other,8,6.0,10.0
4579,44,Male,7.2,7.4,99,9,3.0,2,10,9,1.0,30,7,0.0,1.2,1.3,Other,4,5.7,6.7
4580,86,Other,0.9,7.9,67,1,0.9,2,2,4,1.4,62,11,3.1,0.0,1.8,Other,9,4.2,3.5
4581,28,Female,7.1,5.8,78,8,2.2,5,10,7,1.3,64,6,2.5,3.2,0.0,Browsing,3,7.8,10.0
4582,94,Male,6.4,4.2,81,0,2.5,5,8,1,0.5,56,15,2.8,3.2,1.0,Browsing,9,6.1,10.0
4583,23,Female,4.2,5.2,77,1,0.2,1,7,1,1.7,119,11,1.1,0.5,2.1,Other,8,5.8,7.8
4584,73,Female,1.4,7.4,55,5,1.3,9,2,3,0.9,73,19,1.9,0.5,0.4,Social Media,9,7.2,5.4
4585,48,Other,5.4,4.1,64,5,1.6,8,2,2,1.3,20,16,3.4,3.2,1.0,Education,2,7.8,10.0
4586,68,Male,4.8,6.3,80,2,1.3,6,5,2,0.8,103,19,2.5,2.2,1.4,Social Media,8,11.5,10.0
4587,34,Female,6.9,8.9,81,0,2.1,2,5,5,1.3,131,7,3.6,0.6,2.0,Browsing,3,4.5,10.0
4588,84,Other,8.3,6.5,54,3,0.6,3,5,6,0.5,96,12,1.6,3.3,1.0,Gaming,8,7.7,10.0
4589,26,Female,8.8,5.1,81,8,0.8,10,9,7,0.1,133,5,1.6,2.1,1.5,Social Media,1,9.3,10.0
4590,46,Female,6.3,5.6,88,2,0.0,6,5,8,0.0,68,10,1.9,1.0,0.8,Education,5,3.1,9.8
4591,88,Female,5.1,6.4,55,4,2.1,8,3,10,0.7,75,17,2.5,2.8,0.0,Gaming,9,8.2,10.0
4592,20,Female,5.3,5.9,53,5,0.4,6,9,6,0.4,35,17,1.0,2.0,0.2,Other,5,5.8,9.4
4593,81,Male,5.4,4.9,72,3,1.7,6,4,6,1.4,45,13,2.6,1.2,0.5,Gaming,10,4.1,10.0
4594,94,Other,8.5,5.7,62,7,0.5,10,4,6,1.7,33,5,4.4,0.4,1.5,Other,6,3.7,10.0
4595,78,Female,5.4,7.1,87,0,0.1,3,10,5,0.6,63,10,2.8,0.9,1.2,Gaming,2,5.2,8.8
4596,94,Female,3.3,7.4,62,4,0.7,9,5,1,0.6,46,8,2.6,2.4,0.1,Browsing,6,1.9,7.1
4597,22,Female,3.0,6.2,72,7,1.4,6,3,8,0.0,69,15,3.3,1.2,1.8,Browsing,7,3.6,8.8
4598,48,Female,6.9,7.3,89,1,0.8,2,1,1,1.7,142,5,1.7,0.7,0.7,Browsing,8,3.9,9.5
4599,85,Other,4.7,6.0,93,4,0.0,10,3,9,1.1,38,19,3.0,0.2,1.6,Social Media,2,5.8,9.5
4600,29,Male,4.9,6.1,71,8,1.8,2,5,8,1.0,64,11,1.0,0.0,1.2,Gaming,8,5.0,6.3
4601,82,Male,1.8,6.6,56,10,0.7,2,7,7,0.7,100,18,4.9,1.4,0.3,Education,7,2.4,10.0
4602,84,Male,8.2,5.4,94,5,2.1,9,7,10,0.4,143,17,2.2,1.6,0.0,Social Media,8,9.4,10.0
4603,8,Other,5.5,7.0,73,1,1.1,2,1,5,0.2,147,16,1.8,1.2,0.8,Social Media,5,5.7,10.0
4604,57,Male,5.7,8.9,66,7,2.5,6,1,5,1.4,34,17,3.3,3.1,0.4,Browsing,7,4.4,10.0
4605,63,Female,5.4,8.0,70,4,1.1,10,5,6,0.7,135,18,2.3,1.7,1.1,Other,2,6.4,10.0
4606,70,Other,6.6,8.0,82,4,2.7,5,2,2,0.9,25,7,2.5,2.9,0.5,Gaming,9,8.7,9.9
4607,26,Male,7.0,7.4,58,0,0.3,4,9,6,1.0,56,9,1.7,0.8,1.5,Other,3,9.5,8.7
4608,59,Other,3.7,8.3,93,7,0.8,9,5,1,1.5,28,9,4.1,0.2,2.6,Gaming,5,3.7,6.2
4609,15,Other,4.3,6.7,88,5,0.9,5,3,4,1.3,96,11,1.9,0.0,1.1,Social Media,5,5.6,7.0
4610,14,Other,6.9,7.6,53,8,2.1,4,7,8,0.1,85,13,1.5,2.6,0.8,Gaming,10,5.5,10.0
4611,78,Other,5.1,4.8,89,9,0.1,8,6,2,0.9,133,6,4.5,2.4,1.3,Browsing,1,7.9,10.0
4612,71,Other,5.0,7.0,65,10,0.9,8,7,9,1.9,22,15,1.2,1.3,1.4,Education,7,5.8,7.4
4613,92,Other,7.2,4.9,58,1,0.0,3,3,1,0.0,120,6,3.0,3.9,0.0,Other,9,8.8,10.0
4614,6,Female,5.8,4.7,75,2,2.4,4,10,10,1.2,36,16,4.1,1.5,2.0,Education,10,7.2,10.0
4615,34,Female,2.7,6.2,93,5,0.6,10,9,8,1.3,118,15,3.1,1.2,1.7,Social Media,5,7.1,9.3
4616,74,Male,3.8,6.9,98,9,1.6,7,6,5,1.4,68,19,2.6,0.6,1.3,Gaming,7,6.6,8.7
4617,25,Male,5.3,6.2,50,1,1.9,8,6,4,1.8,132,6,1.6,2.1,0.9,Education,3,5.0,9.7
4618,55,Male,4.4,5.8,95,5,0.0,3,1,5,0.9,68,6,0.7,2.9,1.6,Education,1,4.2,7.7
4619,39,Other,4.2,7.7,91,1,0.0,7,3,2,1.5,75,7,2.8,1.1,1.8,Browsing,3,8.5,7.1
4620,75,Female,4.0,7.0,75,0,0.2,4,8,10,1.4,118,17,1.0,0.1,1.6,Other,3,5.4,7.4
4621,86,Male,4.6,4.0,52,5,1.5,1,2,7,0.7,40,16,1.7,0.9,0.4,Social Media,6,6.8,9.2
4622,26,Other,3.2,6.5,91,2,0.0,9,2,2,0.1,123,15,3.9,1.2,0.7,Other,9,6.0,10.0
4623,70,Other,7.6,7.3,84,9,0.1,4,5,8,1.2,134,8,1.9,0.9,0.2,Education,9,6.9,10.0
4624,54,Other,6.2,4.5,100,9,1.8,3,6,3,2.1,135,10,2.2,0.6,0.0,Browsing,3,8.4,10.0
4625,24,Male,5.7,5.5,64,5,0.0,5,8,1,1.1,93,8,2.1,2.3,0.7,Other,9,9.0,10.0
4626,73,Other,4.4,7.8,81,9,0.4,1,6,6,0.0,144,6,2.0,1.1,0.0,Gaming,3,9.1,7.7
4627,73,Male,5.1,7.0,75,10,0.2,8,5,9,0.9,68,9,2.0,1.0,0.5,Social Media,5,7.0,7.8
4628,46,Other,2.3,9.6,67,5,0.7,9,9,3,1.7,138,13,1.8,1.0,1.6,Education,9,7.3,5.7
4629,97,Male,4.3,7.0,60,10,2.4,7,2,5,0.8,144,15,2.9,0.7,1.4,Social Media,3,3.1,10.0
4630,62,Male,4.4,5.4,59,10,0.3,10,4,10,0.7,40,6,0.8,1.4,0.8,Gaming,9,2.6,5.9
4631,34,Female,4.5,8.2,64,8,0.7,8,7,3,0.1,106,7,3.5,1.5,0.4,Social Media,3,6.9,8.9
4632,59,Female,6.9,6.7,50,0,3.0,2,1,1,1.0,68,10,2.4,3.0,1.4,Gaming,4,9.5,10.0
4633,63,Other,2.8,8.0,57,10,1.3,5,5,8,1.5,62,15,5.0,1.2,0.5,Gaming,10,5.6,9.2
4634,66,Female,6.8,8.3,59,3,0.9,10,6,5,1.4,105,17,2.8,0.7,2.1,Gaming,7,6.0,10.0
4635,65,Female,4.9,5.3,64,10,0.7,2,9,4,1.4,109,8,1.1,3.5,1.2,Gaming,1,2.9,10.0
4636,100,Female,4.6,3.0,61,5,0.5,2,9,9,1.7,108,17,2.6,0.7,1.8,Gaming,4,6.0,10.0
4637,62,Female,5.2,7.7,100,0,0.3,10,2,4,1.2,118,20,3.3,1.5,1.4,Other,3,7.9,10.0
4638,27,Other,2.1,6.7,90,2,1.0,10,6,5,1.9,28,18,4.0,0.6,1.7,Education,10,7.3,7.5
4639,44,Other,5.0,5.5,65,3,0.0,10,1,7,2.1,98,8,3.0,0.0,1.0,Gaming,1,12.3,8.8
4640,75,Female,4.9,5.5,92,10,0.3,9,6,6,1.7,139,9,3.8,1.8,1.4,Browsing,4,5.8,10.0
4641,41,Female,6.6,9.3,88,3,0.0,6,9,2,1.2,102,10,1.6,2.9,1.0,Other,4,6.8,10.0
4642,80,Female,1.5,8.3,52,0,0.5,9,6,8,1.5,107,12,1.5,2.2,0.3,Browsing,10,4.6,5.6
4643,60,Female,6.3,3.9,60,6,0.9,1,5,10,0.6,30,16,2.3,0.2,1.0,Social Media,10,7.7,10.0
4644,15,Male,5.7,4.9,99,10,1.7,2,1,8,0.6,133,17,4.2,2.8,1.0,Education,7,2.1,10.0
4645,80,Male,4.6,5.3,66,4,0.0,2,5,6,0.7,144,6,3.8,1.9,0.7,Browsing,9,9.2,10.0
4646,61,Male,5.7,4.7,51,4,0.6,4,1,3,0.8,59,17,1.4,0.8,0.1,Other,1,4.5,10.0
4647,98,Other,3.3,6.3,96,7,1.0,4,4,8,1.7,141,8,1.3,2.5,0.7,Gaming,3,9.7,8.4
4648,17,Female,4.3,6.4,54,7,1.0,5,6,9,1.2,81,19,1.2,0.9,1.8,Education,7,6.5,8.6
4649,63,Male,8.0,4.8,86,10,1.1,1,9,10,1.2,96,16,3.8,2.3,1.0,Gaming,2,7.7,10.0
4650,65,Other,5.1,5.4,68,0,1.2,2,4,8,1.3,110,12,3.2,1.5,1.8,Education,3,4.7,10.0
4651,69,Female,6.0,6.6,96,2,1.5,7,2,7,1.0,112,9,3.5,1.9,1.3,Browsing,9,5.7,10.0
4652,41,Other,6.8,5.6,89,7,2.0,7,1,5,1.6,25,8,2.7,2.1,1.8,Browsing,7,6.8,10.0
4653,14,Female,6.3,3.0,84,4,1.6,5,1,4,1.2,37,8,1.4,0.9,0.3,Other,1,1.9,9.4
4654,49,Other,0.4,5.3,81,3,1.3,5,5,4,0.5,22,5,1.8,2.1,1.1,Gaming,6,8.3,3.1
4655,67,Female,7.0,5.6,72,0,0.9,3,8,6,1.5,145,17,4.0,1.9,1.9,Gaming,9,5.0,10.0
4656,77,Female,4.6,6.6,89,0,1.3,1,1,10,0.9,105,11,2.1,2.5,0.8,Gaming,1,6.9,10.0
